repeat,case,project,routes,path_len,providers_per_rule,prefix_rules,origin_diversity_pct,generated_prefix_rules,distinct_origins,proto,wall_us,total_ns,total_us,calls,avg_ns,rss_kb,user_us,sys_us,minflt,majflt,nvcsw,nivcsw,log_file
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,61402,44765622,44765,10000,4476,273852,940641,135519,68968,0,0,11,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,13683,4958279,4958,10000,495,36076,62171,19428,8538,0,0,2,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,64913,48443710,48443,10000,4844,273740,962012,147697,68967,0,0,7,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,63024,46491755,46491,10000,4649,273736,913691,167539,68966,0,0,13,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,14188,5247279,5247,10000,524,36080,76011,8001,8540,0,0,35,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,64587,47052103,47052,10000,4705,273808,904154,176045,68969,0,0,7,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,64893,47845085,47845,10000,4784,273680,942244,191650,68968,0,0,22,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,13151,4620100,4620,10000,462,35976,56250,24130,8538,0,0,4,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,65259,48412636,48412,10000,4841,273804,943742,167959,68969,0,0,17,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,65816,47833136,47833,10000,4783,273888,948229,148024,68969,0,0,11,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,13180,4557782,4557,10000,455,36148,53807,26903,8538,0,0,1,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,64126,47467308,47467,10000,4746,273784,940119,140019,68967,0,0,8,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,62344,45432253,45432,10000,4543,273948,893836,187537,68970,0,0,2,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,13337,4674798,4674,10000,467,36092,54844,27422,8539,0,0,1,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,67138,49547524,49547,10000,4954,273740,960429,144066,68968,0,0,2,
1,original-global,bird,10000,4,10,64,50,320000,5000,test_routes,11551,3357217,3357,10000,335,31472,62210,15552,7459,0,0,1,
2,original-global,bird,10000,4,10,64,50,320000,5000,test_routes,11402,3353561,3353,10000,335,31864,55782,19922,7463,0,0,0,
3,original-global,bird,10000,4,10,64,50,320000,5000,test_routes,11215,3179047,3179,10000,317,31548,51858,23934,7459,0,0,1,
4,original-global,bird,10000,4,10,64,50,320000,5000,test_routes,11313,3242079,3242,10000,324,31760,56467,20166,7461,0,0,0,
5,original-global,bird,10000,4,10,64,50,320000,5000,test_routes,11018,3085946,3085,10000,308,31604,53803,20693,7461,0,0,0,
6,original-global,bird,10000,4,10,64,50,320000,5000,test_routes,11797,3636270,3636,10000,363,31592,62301,15575,7460,0,0,0,
7,original-global,bird,10000,4,10,64,50,320000,5000,test_routes,11748,3577498,3577,10000,357,31640,66296,11699,7458,0,0,0,
8,original-global,bird,10000,4,10,64,50,320000,5000,test_routes,11253,3239036,3239,10000,323,31452,56143,20051,7459,0,0,1,
9,original-global,bird,10000,4,10,64,50,320000,5000,test_routes,10985,3095590,3095,10000,309,31736,59121,15768,7461,0,0,0,
10,original-global,bird,10000,4,10,64,50,320000,5000,test_routes,11243,3240991,3240,10000,324,31596,43881,31913,7458,0,0,0,
1,trie-global,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,13742,5336234,5336,10000,533,38456,72261,16058,9223,0,0,1,
1,trie-hit,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,194979,171248300,171248,10000,17124,422764,1253464,211573,106419,0,0,8,
1,trie-miss,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,192872,169127305,169127,10000,16912,422760,1216076,244013,106417,0,0,6,
2,trie-global,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,13233,4922866,4922,10000,492,38540,74872,11830,9223,0,0,1,
2,trie-hit,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,192532,167857859,167857,10000,16785,422664,1237994,260436,106418,0,0,42,
2,trie-miss,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,262793,230003688,230003,10000,23000,422820,1402004,356638,106417,0,1,62,
3,trie-global,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,13995,5307446,5307,10000,530,38604,66049,24768,9222,0,0,0,
3,trie-hit,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,215601,189031684,189031,10000,18903,422804,1216197,328062,106417,0,0,6,
3,trie-miss,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,197193,171930731,171930,10000,17193,422788,1272517,231358,106418,0,0,21,
4,trie-global,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,14021,5306465,5306,10000,530,38636,75406,19843,9223,0,1,4,
4,trie-hit,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,198630,173966396,173966,10000,17396,422872,1227342,271859,106419,0,0,40,
4,trie-miss,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,243067,211702322,211702,10000,21170,422848,1385534,383327,106419,0,0,26,
5,trie-global,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,14379,5656222,5656,10000,565,38524,56852,36548,9223,0,0,64,
5,trie-hit,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,196812,171803620,171803,10000,17180,422904,1226485,275634,106418,0,0,40,
5,trie-miss,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,196541,170960808,170960,10000,17096,422740,1194547,287669,106418,0,0,132,
6,trie-global,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,14168,5542433,5542,10000,554,38640,67259,23738,9223,0,0,1,
6,trie-hit,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,213525,187357899,187357,10000,18735,422744,1233935,331455,106418,0,0,9,
6,trie-miss,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,217441,189276832,189276,10000,18927,422652,1258808,312713,106417,0,0,73,
7,trie-global,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,14309,5587648,5587,10000,558,38608,64598,28261,9225,0,0,1,
7,trie-hit,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,196526,171136248,171136,10000,17113,422772,1292268,240036,106417,0,0,11,
7,trie-miss,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,198322,172903596,172903,10000,17290,422760,1265905,256392,106418,0,0,3,
8,trie-global,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,13312,4929300,4929,10000,492,38512,52243,36168,9222,0,0,0,
8,trie-hit,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,197534,172051050,172051,10000,17205,422876,1226637,255707,106418,0,0,2,
8,trie-miss,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,196004,169212334,169212,10000,16921,422732,1311239,235870,106418,0,0,3,
9,trie-global,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,16563,7499043,7499,10000,749,38628,69186,24418,9225,0,0,1,
9,trie-hit,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,206873,176383971,176383,10000,17638,422748,1315039,247809,106417,0,0,1,
9,trie-miss,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,196072,170827827,170827,10000,17082,422740,1261254,279394,106418,0,0,92,
10,trie-global,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,15859,6002526,6002,10000,600,38464,63663,39789,9223,0,0,1,
10,trie-hit,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,196709,172090371,172090,10000,17209,422752,1264858,236156,106419,0,0,31,
10,trie-miss,bird-prefix-trie,10000,4,10,64,60,384000,6000,test_routes,233586,206984329,206984,10000,20698,422892,1241130,379130,106419,0,0,1,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,14661,5794805,5794,10000,579,38888,68104,24036,9316,0,0,0,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,71719,50140048,50140,10000,5014,324248,1219184,167880,81786,0,0,4,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,67253,47601818,47601,10000,4760,324280,1225110,144133,81788,0,0,16,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,13596,5138827,5138,10000,513,38880,51821,35876,9315,0,0,1,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,69994,49020810,49020,10000,4902,324292,1174556,287669,81787,0,0,19,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,69355,48973530,48973,10000,4897,324016,1089324,268272,81785,0,0,77,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,14208,5460052,5460,10000,546,38864,66057,24771,9315,0,0,10,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,73734,51376935,51376,10000,5137,324220,1125519,243466,81785,0,0,27,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,69747,49123429,49123,10000,4912,324372,1198861,163845,81788,0,0,12,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,14197,5610134,5610,10000,561,38992,66720,23548,9315,0,0,0,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,69064,47516912,47516,10000,4751,324304,1171734,267849,81785,0,0,10,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,70378,49725522,49725,10000,4972,324120,1150167,220410,81784,0,0,2,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,14729,5836462,5836,10000,583,38868,64342,28149,9317,0,0,0,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,69367,48676580,48676,10000,4867,324184,1142903,219790,81787,0,0,8,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,77875,54734161,54734,10000,5473,324416,1193911,223621,81789,0,0,28,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,13768,5266701,5266,10000,526,38992,64499,24187,9315,0,0,1,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,89180,62990712,62990,10000,6299,324316,1340535,304153,81785,0,0,4,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,74325,52328986,52328,10000,5232,324352,1252211,148029,81788,0,0,7,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,13494,5091902,5091,10000,509,38796,67997,19999,9316,0,0,0,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,90630,64114232,64114,10000,6411,324372,1349968,327552,81788,0,0,4,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,70562,48813183,48813,10000,4881,324208,1147512,235909,81787,0,0,5,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,19943,9443688,9443,10000,944,38900,81335,16267,9315,0,0,14,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,69138,48754935,48754,10000,4875,324292,1220869,164115,81787,0,0,258,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,69536,49082442,49082,10000,4908,324208,1131037,203815,81786,0,0,50,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,15477,6309268,6309,10000,630,38972,70945,19707,9315,0,0,8,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,74191,50207655,50207,10000,5020,324320,1271664,171957,81786,0,0,37,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,73460,50573145,50573,10000,5057,324292,1235351,191899,81786,0,0,11,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,15188,6321757,6321,10000,632,38932,87044,3956,9317,0,0,1,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,74626,51615949,51615,10000,5161,324180,1248001,176001,81786,0,0,11,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,60,384000,6000,test_routes,74433,51753082,51753,10000,5175,324296,1204654,212114,81785,0,0,11,
1,original-global,bird,10000,4,10,64,60,384000,6000,test_routes,12020,3704014,3704,10000,370,33664,66400,16600,8026,0,0,2,
2,original-global,bird,10000,4,10,64,60,384000,6000,test_routes,12380,4027370,4027,10000,402,33848,68350,16082,8028,0,0,0,
3,original-global,bird,10000,4,10,64,60,384000,6000,test_routes,11723,3608900,3608,10000,360,33792,68366,16086,8027,0,0,0,
4,original-global,bird,10000,4,10,64,60,384000,6000,test_routes,14055,5351430,5351,10000,535,33728,71914,15981,8026,0,0,1,
5,original-global,bird,10000,4,10,64,60,384000,6000,test_routes,11893,3701644,3701,10000,370,33600,64260,32137,8026,0,0,0,
6,original-global,bird,10000,4,10,64,60,384000,6000,test_routes,11830,3771773,3771,10000,377,33692,59416,23766,8024,0,0,0,
7,original-global,bird,10000,4,10,64,60,384000,6000,test_routes,11705,3639482,3639,10000,363,33596,62098,20699,8024,0,0,0,
8,original-global,bird,10000,4,10,64,60,384000,6000,test_routes,12009,3861656,3861,10000,386,33644,72615,12102,8025,0,0,0,
9,original-global,bird,10000,4,10,64,60,384000,6000,test_routes,13338,3773685,3773,10000,377,33632,99834,31950,8026,0,0,0,
10,original-global,bird,10000,4,10,64,60,384000,6000,test_routes,11412,3490888,3490,10000,349,33636,59566,23826,8026,0,0,1,
1,linear-global,linear,10000,4,10,64,60,384000,6000,test_routes,12079,3989843,3989,10000,398,36368,60803,24321,8690,0,0,1,
1,linear-hit,linear,10000,4,10,64,60,384000,6000,test_routes,69216,47808241,47808,10000,4780,321740,1170664,203745,81159,0,0,18,
1,linear-miss,linear,10000,4,10,64,60,384000,6000,test_routes,68238,47419193,47419,10000,4741,321832,1157594,208290,81159,0,0,4,
2,linear-global,linear,10000,4,10,64,60,384000,6000,test_routes,11900,3872771,3872,10000,387,36360,58716,27384,8690,0,0,1,
2,linear-hit,linear,10000,4,10,64,60,384000,6000,test_routes,69271,48148350,48148,10000,4814,321900,1237433,168197,81159,0,0,3,
2,linear-miss,linear,10000,4,10,64,60,384000,6000,test_routes,67252,46107865,46107,10000,4610,321704,1166784,187788,81157,0,0,11,
3,linear-global,linear,10000,4,10,64,60,384000,6000,test_routes,12343,4143758,4143,10000,414,36292,67897,19969,8688,0,0,1,
3,linear-hit,linear,10000,4,10,64,60,384000,6000,test_routes,70069,49407142,49407,10000,4940,321876,1188528,200090,81157,0,0,24,
3,linear-miss,linear,10000,4,10,64,60,384000,6000,test_routes,67258,46587421,46587,10000,4658,321756,1184357,195400,81159,0,0,35,
4,linear-global,linear,10000,4,10,64,60,384000,6000,test_routes,12110,4085376,4085,10000,408,36552,62997,23624,8690,0,0,3,
4,linear-hit,linear,10000,4,10,64,60,384000,6000,test_routes,69177,48364142,48364,10000,4836,321576,1217938,159735,81158,0,0,13,
4,linear-miss,linear,10000,4,10,64,60,384000,6000,test_routes,67706,47607139,47607,10000,4760,321760,1230900,151867,81158,0,0,25,
5,linear-global,linear,10000,4,10,64,60,384000,6000,test_routes,12219,3910492,3910,10000,391,36348,64330,24123,8688,0,0,0,
5,linear-hit,linear,10000,4,10,64,60,384000,6000,test_routes,63598,43979941,43979,10000,4397,321904,1154385,183747,81161,0,1,87,
5,linear-miss,linear,10000,4,10,64,60,384000,6000,test_routes,66728,46615849,46615,10000,4661,321776,1145043,219389,81158,0,0,5,
6,linear-global,linear,10000,4,10,64,60,384000,6000,test_routes,12369,4299281,4299,10000,429,36360,67563,19860,8689,0,0,1,
6,linear-hit,linear,10000,4,10,64,60,384000,6000,test_routes,66250,45851665,45851,10000,4585,321768,1158361,183742,81158,0,0,8,
6,linear-miss,linear,10000,4,10,64,60,384000,6000,test_routes,64285,45646867,45646,10000,4564,321824,1156273,184068,81158,0,0,6,
7,linear-global,linear,10000,4,10,64,60,384000,6000,test_routes,12397,4243794,4243,10000,424,36304,60362,26408,8690,0,0,13,
7,linear-hit,linear,10000,4,10,64,60,384000,6000,test_routes,63347,43931759,43931,10000,4393,321900,1134148,224427,81160,0,0,7,
7,linear-miss,linear,10000,4,10,64,60,384000,6000,test_routes,70336,48308492,48308,10000,4830,321856,1158598,191736,81160,0,0,11,
8,linear-global,linear,10000,4,10,64,60,384000,6000,test_routes,12167,3933264,3933,10000,393,36460,75723,11956,8689,0,0,0,
8,linear-hit,linear,10000,4,10,64,60,384000,6000,test_routes,65695,46082546,46082,10000,4608,321812,1162519,200448,81157,0,0,63,
8,linear-miss,linear,10000,4,10,64,60,384000,6000,test_routes,70456,48609326,48609,10000,4860,321860,1197204,208175,81158,0,0,26,
9,linear-global,linear,10000,4,10,64,60,384000,6000,test_routes,13088,4774843,4774,10000,477,36644,60256,28119,8693,0,0,0,
9,linear-hit,linear,10000,4,10,64,60,384000,6000,test_routes,71409,49171537,49171,10000,4917,321700,1255842,223973,81159,0,0,60,
9,linear-miss,linear,10000,4,10,64,60,384000,6000,test_routes,68757,46938528,46938,10000,4693,321776,1174310,235673,81158,0,0,106,
10,linear-global,linear,10000,4,10,64,60,384000,6000,test_routes,14599,5377765,5377,10000,537,36452,75273,27736,8691,0,0,1,
10,linear-hit,linear,10000,4,10,64,60,384000,6000,test_routes,71720,49940662,49940,10000,4994,321748,1212574,179428,81157,0,0,72,
10,linear-miss,linear,10000,4,10,64,60,384000,6000,test_routes,69419,47985481,47985,10000,4798,321636,1206297,195696,81158,0,0,9,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,75228,50183823,50183,10000,5018,374668,1400807,231472,94584,0,0,14,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,76556,50838333,50838,10000,5083,374660,1450720,224425,94585,0,0,55,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,15186,6036568,6036,10000,603,41816,57424,41017,10045,0,0,1,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,76010,49939494,49939,10000,4993,374760,1396651,235446,94585,0,2,30,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,71123,47766721,47766,10000,4776,374672,1353548,255539,94585,0,0,11,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,14453,5670603,5670,10000,567,41712,79941,15988,10045,0,0,1,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,98121,65525642,65525,10000,6552,374836,1669296,303487,94587,0,0,171,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,73901,49309249,49309,10000,4930,374728,1359554,227926,94586,0,0,27,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,14532,5721084,5721,10000,572,41708,82607,12391,10045,0,0,1,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,74079,50583170,50583,10000,5058,374724,1366789,235105,94585,0,0,53,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,75743,49870001,49870,10000,4987,374800,1333361,264269,94585,0,0,66,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,15520,6454679,6454,10000,645,41740,69381,28568,10046,0,0,9,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,73478,49034872,49034,10000,4903,374872,1345668,212264,94586,0,0,7,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,76652,50584699,50584,10000,5058,374688,1439762,176421,94584,0,0,16,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,16042,6742600,6742,10000,674,41676,81630,19435,10045,0,0,1,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,76047,49539083,49539,10000,4953,374672,1493581,227636,94585,0,0,9,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,75216,48913580,48913,10000,4891,374604,1490078,196274,94585,0,0,8,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,14934,6071101,6071,10000,607,41828,70653,27476,10045,0,0,0,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,74233,48668343,48668,10000,4866,374728,1482114,171786,94586,0,0,83,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,74484,48538777,48538,10000,4853,374728,1485506,231614,94587,0,0,15,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,14937,6077405,6077,10000,607,41764,72356,24118,10047,0,0,1,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,79814,52435860,52435,10000,5243,374712,1430757,243759,94584,0,0,5,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,74242,49039244,49039,10000,4903,374672,1400906,216153,94585,0,0,2,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,15798,6718580,6718,10000,671,41736,70889,27568,10046,0,0,0,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,74604,49305849,49305,10000,4930,374728,1311346,247860,94584,0,0,18,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,76644,50459368,50459,10000,5045,374792,1384737,228099,94586,0,0,6,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,14460,5753553,5753,10000,575,41880,66297,29004,10045,0,0,2,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,75570,50664916,50664,10000,5066,374812,1356837,256206,94586,0,0,2,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,81176,53433365,53433,10000,5343,374540,1351244,211881,94583,0,0,1,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,64,70,448000,7000,test_routes,14615,5740938,5740,10000,574,41684,81699,16339,10045,0,0,1,
1,original-global,bird,10000,4,10,64,70,448000,7000,test_routes,12049,3760214,3760,10000,376,35884,75725,15942,8551,0,0,0,
2,original-global,bird,10000,4,10,64,70,448000,7000,test_routes,12228,3482492,3482,10000,348,35608,73011,15370,8548,0,0,0,
3,original-global,bird,10000,4,10,64,70,448000,7000,test_routes,11451,3396395,3396,10000,339,35852,65841,20575,8550,0,0,1,
4,original-global,bird,10000,4,10,64,70,448000,7000,test_routes,12194,3807605,3807,10000,380,35872,76086,16020,8550,0,0,0,
5,original-global,bird,10000,4,10,64,70,448000,7000,test_routes,12614,4181927,4181,10000,418,35700,63583,27817,8547,0,0,0,
6,original-global,bird,10000,4,10,64,70,448000,7000,test_routes,14628,4609546,4609,10000,460,35796,75339,23791,8550,0,0,1,
7,original-global,bird,10000,4,10,64,70,448000,7000,test_routes,11777,3590252,3590,10000,359,35572,49012,40843,8546,0,0,1,
8,original-global,bird,10000,4,10,64,70,448000,7000,test_routes,11988,3652691,3652,10000,365,35736,64934,24350,8549,0,0,0,
9,original-global,bird,10000,4,10,64,70,448000,7000,test_routes,11675,3518854,3518,10000,351,35664,68858,20252,8548,0,0,1,
10,original-global,bird,10000,4,10,64,70,448000,7000,test_routes,11643,3509002,3509,10000,350,35712,52370,36243,8546,0,0,0,
1,linear-hit,linear,10000,4,10,64,70,448000,7000,test_routes,78217,49854643,49854,10000,4985,371824,1627246,263890,93862,0,0,9,
1,linear-miss,linear,10000,4,10,64,70,448000,7000,test_routes,70940,46239840,46239,10000,4623,371596,1375372,263879,93861,0,0,4,
1,linear-global,linear,10000,4,10,64,70,448000,7000,test_routes,12250,4006675,4006,10000,400,38752,70234,23411,9321,0,0,1,
2,linear-hit,linear,10000,4,10,64,70,448000,7000,test_routes,72399,48561144,48561,10000,4856,371868,1459955,215994,93863,0,0,6,
2,linear-miss,linear,10000,4,10,64,70,448000,7000,test_routes,70899,46644617,46644,10000,4664,371808,1420094,256017,93865,0,0,3,
2,linear-global,linear,10000,4,10,64,70,448000,7000,test_routes,12950,4202583,4202,10000,420,39028,71391,27763,9322,0,0,0,
3,linear-hit,linear,10000,4,10,64,70,448000,7000,test_routes,76478,49072525,49072,10000,4907,371852,1514928,259818,93863,0,0,47,
3,linear-miss,linear,10000,4,10,64,70,448000,7000,test_routes,78767,51231080,51231,10000,5123,371580,1502355,295687,93861,0,0,56,
3,linear-global,linear,10000,4,10,64,70,448000,7000,test_routes,15221,6052492,6052,10000,605,38908,68960,32452,9322,0,0,0,
4,linear-hit,linear,10000,4,10,64,70,448000,7000,test_routes,72677,46537935,46537,10000,4653,371556,1493401,240213,93858,0,0,10,
4,linear-miss,linear,10000,4,10,64,70,448000,7000,test_routes,74068,48367510,48367,10000,4836,371784,1480684,220105,93862,0,0,11,
4,linear-global,linear,10000,4,10,64,70,448000,7000,test_routes,13346,4757638,4757,10000,475,38884,64448,32224,9321,0,0,1,
5,linear-hit,linear,10000,4,10,64,70,448000,7000,test_routes,71735,46490557,46490,10000,4649,371596,1452948,220133,93861,0,0,13,
5,linear-miss,linear,10000,4,10,64,70,448000,7000,test_routes,72820,48129651,48129,10000,4812,371572,1414166,243698,93859,0,0,14,
5,linear-global,linear,10000,4,10,64,70,448000,7000,test_routes,12308,3986357,3986,10000,398,38884,73046,20292,9321,0,0,0,
6,linear-hit,linear,10000,4,10,64,70,448000,7000,test_routes,96998,65201236,65201,10000,6520,371916,1537015,308216,93863,0,0,11,
6,linear-miss,linear,10000,4,10,64,70,448000,7000,test_routes,69843,45758226,45758,10000,4575,371760,1469500,224177,93862,0,0,10,
6,linear-global,linear,10000,4,10,64,70,448000,7000,test_routes,12870,4470468,4470,10000,447,39028,75800,19947,9322,0,0,0,
7,linear-hit,linear,10000,4,10,64,70,448000,7000,test_routes,74791,49751388,49751,10000,4975,371720,1464518,196050,93863,0,0,8,
7,linear-miss,linear,10000,4,10,64,70,448000,7000,test_routes,70032,45942429,45942,10000,4594,371872,1423326,183927,93864,0,0,8,
7,linear-global,linear,10000,4,10,64,70,448000,7000,test_routes,12996,4620527,4620,10000,462,38744,73916,20532,9321,0,0,0,
8,linear-hit,linear,10000,4,10,64,70,448000,7000,test_routes,73479,48502121,48502,10000,4850,371744,1392032,228019,93861,0,0,10,
8,linear-miss,linear,10000,4,10,64,70,448000,7000,test_routes,71477,46607823,46607,10000,4660,371716,1375396,239901,93863,0,0,4,
8,linear-global,linear,10000,4,10,64,70,448000,7000,test_routes,12413,4067777,4067,10000,406,38876,66862,27495,9322,0,0,0,
9,linear-hit,linear,10000,4,10,64,70,448000,7000,test_routes,93392,63124434,63124,10000,6312,371672,1609805,268280,93860,0,0,11,
