repeat,case,project,routes,path_len,providers_per_rule,prefix_rules,origin_diversity_pct,generated_prefix_rules,distinct_origins,proto,wall_us,total_ns,total_us,calls,avg_ns,rss_kb,user_us,sys_us,minflt,majflt,nvcsw,nivcsw,log_file
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,228926,168658405,168658,10000,16865,1465492,11839802,895429,371550,0,0,135,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,230332,170366833,170366,10000,17036,1465356,11970664,811626,371550,0,0,112,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,12870,4350684,4350,10000,435,35944,63589,15897,8539,0,0,0,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,240313,173724061,173724,10000,17372,1465316,12348168,839501,371548,0,0,138,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,231347,171525338,171525,10000,17152,1465316,11863110,931316,371549,0,0,147,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,12805,4258366,4258,10000,425,36184,71678,7964,8540,0,0,1,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,232894,171090244,171090,10000,17109,1465364,11827921,891824,371550,0,0,223,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,231082,169041694,169041,10000,16904,1465400,11929176,835556,371548,0,0,165,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,13510,4816728,4816,10000,481,35904,56080,24034,8539,0,0,2,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,226034,166881720,166881,10000,16688,1465312,12194642,963244,371546,0,0,378,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,232589,172612962,172612,10000,17261,1465188,12082651,947234,371548,0,0,146,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,13251,4577641,4577,10000,457,35976,41062,41062,8538,0,0,8,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,228069,169055802,169055,10000,16905,1465484,11967579,799760,371549,0,0,215,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,248201,176027602,176027,10000,17602,1465424,12236434,835738,371549,0,0,115,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,15739,5613818,5613,10000,561,36040,59614,27819,8539,0,0,1,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,234704,174605043,174605,10000,17460,1465296,12080490,811738,371548,0,0,155,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,240339,179371153,179371,10000,17937,1465440,11842938,943315,371550,0,0,133,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,12939,4460881,4460,10000,446,36032,64438,16109,8540,0,0,1,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,228968,170681648,170681,10000,17068,1465308,11894913,871267,371547,0,0,270,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,238312,173683041,173683,10000,17368,1465424,12280288,915381,371548,0,0,176,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,13227,4555814,4555,10000,455,35976,62071,19397,8540,0,0,1,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,237061,177405071,177405,10000,17740,1465164,11825115,967450,371546,0,0,185,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,238899,178650790,178650,10000,17865,1465404,11801664,939504,371549,0,0,166,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,13512,4660026,4660,10000,466,36052,65716,15462,8540,0,0,2,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,251729,178546386,178546,10000,17854,1465268,12055119,839652,371550,0,0,164,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,235348,175553088,175553,10000,17555,1465356,11986512,875422,371548,0,0,147,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,13046,4505291,4505,10000,450,36012,57995,23163,8539,0,0,1,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,229547,169112887,169112,10000,16911,1465348,11623307,927172,371548,0,0,166,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,229319,169598778,169598,10000,16959,1465264,11735322,959524,371549,0,0,184,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,384,50,1920000,5000,test_routes,13123,4520847,4520,10000,452,35996,44541,36450,8538,0,0,1,
1,original-global,bird,10000,4,10,384,50,1920000,5000,test_routes,13051,4507806,4507,10000,450,31440,49462,32974,7458,0,0,8,
2,original-global,bird,10000,4,10,384,50,1920000,5000,test_routes,12717,3879868,3879,10000,387,31740,58923,19645,7462,0,0,9,
3,original-global,bird,10000,4,10,384,50,1920000,5000,test_routes,11730,3510216,3510,10000,351,31648,62553,15638,7459,0,0,0,
4,original-global,bird,10000,4,10,384,50,1920000,5000,test_routes,16225,4714395,4714,10000,471,31456,84672,20160,7458,0,0,0,
5,original-global,bird,10000,4,10,384,50,1920000,5000,test_routes,11456,3353213,3353,10000,335,31452,44246,32178,7457,0,0,1,
6,original-global,bird,10000,4,10,384,50,1920000,5000,test_routes,11395,3292827,3292,10000,329,31672,57655,19218,7461,0,0,0,
7,original-global,bird,10000,4,10,384,50,1920000,5000,test_routes,12933,4107038,4107,10000,410,31596,65912,15508,7457,0,0,5,
8,original-global,bird,10000,4,10,384,50,1920000,5000,test_routes,12925,3960385,3960,10000,396,31788,69153,12203,7459,0,0,0,
9,original-global,bird,10000,4,10,384,50,1920000,5000,test_routes,12236,3847819,3847,10000,384,31540,66353,12441,7458,0,0,0,
10,original-global,bird,10000,4,10,384,50,1920000,5000,test_routes,12448,3909912,3909,10000,390,31724,69492,12263,7461,0,0,0,
1,trie-miss,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7728,1720651,1720,10000,172,21868,45394,0,5002,0,0,0,
1,trie-global,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7395,1434293,1434,10000,143,21520,34670,8667,4876,0,0,0,
1,trie-hit,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7862,1948514,1948,10000,194,21760,36913,8203,5001,0,0,0,
2,trie-miss,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7836,1768496,1768,10000,176,21764,43640,3967,5002,0,0,1,
2,trie-global,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7393,1413666,1413,10000,141,21312,26141,17427,4876,0,0,0,
2,trie-hit,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7880,1978144,1978,10000,197,21932,28365,16208,5002,0,0,0,
3,trie-miss,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7627,1717065,1717,10000,171,22040,28186,16106,5004,0,0,1,
3,trie-global,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7435,1404139,1404,10000,140,21528,31443,11791,4877,0,0,0,
3,trie-hit,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7934,2006977,2006,10000,200,21788,28680,16388,5002,0,0,1,
4,trie-miss,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7635,1733950,1733,10000,173,21844,32590,12221,5002,0,0,0,
4,trie-global,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7483,1470172,1470,10000,147,21416,35608,7913,4874,0,0,0,
4,trie-hit,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,8293,2007809,2007,10000,200,21980,30849,15424,5002,0,0,0,
5,trie-miss,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7686,1721149,1721,10000,172,22020,36656,8145,5002,0,0,0,
5,trie-global,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7567,1428769,1428,10000,142,21380,31717,11894,4876,0,0,0,
5,trie-hit,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7935,1957678,1957,10000,195,21636,32946,12355,5000,0,0,0,
6,trie-miss,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7714,1706554,1706,10000,170,21892,40992,4099,5002,0,0,1,
6,trie-global,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7339,1422976,1422,10000,142,21280,35695,7932,4875,0,0,0,
6,trie-hit,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,8171,2010870,2010,10000,201,22012,34652,11550,5003,0,0,0,
7,trie-miss,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7719,1710473,1710,10000,171,21764,32885,12332,5002,0,0,0,
7,trie-global,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7355,1427807,1427,10000,142,21252,34366,8591,4875,0,0,0,
7,trie-hit,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7927,1956731,1956,10000,195,21928,32747,12280,5002,0,0,0,
8,trie-miss,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7560,1696266,1696,10000,169,21700,44718,0,5001,0,0,0,
8,trie-global,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7453,1452555,1452,10000,145,21460,35664,7925,4877,0,0,0,
8,trie-hit,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7879,1959664,1959,10000,195,22064,26077,18626,5003,0,0,0,
9,trie-miss,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7795,1742845,1742,10000,174,22020,33723,11241,5004,0,0,0,
9,trie-global,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7323,1412779,1412,10000,141,21508,31388,11770,4876,0,0,0,
9,trie-hit,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7895,1981892,1981,10000,198,21764,34126,11375,5002,0,0,0,
10,trie-miss,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7618,1728763,1728,10000,172,21784,28278,16159,5000,0,0,1,
10,trie-global,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7380,1413428,1413,10000,141,21408,27410,15663,4878,0,0,0,
10,trie-hit,bird-prefix-trie,10000,4,10,512,0,512,1,test_routes,7959,1941020,1941,10000,194,22040,32755,12283,5003,0,0,0,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7608,1588103,1588,10000,158,21808,37477,7495,4999,0,0,0,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7314,1290917,1290,10000,129,21312,31382,11768,4872,0,0,0,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7940,1886692,1886,10000,188,21768,33915,11305,4999,0,0,1,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7565,1601543,1601,10000,160,21916,30115,15057,4999,0,0,0,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7274,1275557,1275,10000,127,21576,30158,12925,4874,0,0,0,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7781,1843735,1843,10000,184,21828,32224,12084,5000,0,0,0,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7587,1590549,1590,10000,159,21936,36161,8035,5000,0,0,0,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7818,1349123,1349,10000,134,21344,35350,7855,4873,0,0,1,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,8121,1897267,1897,10000,189,21896,25219,21016,5000,0,0,0,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7812,1649109,1649,10000,164,21700,41268,4126,4998,0,0,0,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7474,1275307,1275,10000,127,21464,27749,15857,4873,0,0,1,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7864,1881744,1881,10000,188,21896,32491,12184,4999,0,0,0,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7622,1630028,1630,10000,163,21768,26029,17352,4998,0,0,1,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7294,1266159,1266,10000,126,21384,27256,15575,4872,0,0,0,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7925,1890363,1890,10000,189,21776,24352,20293,4999,0,0,1,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7681,1610693,1610,10000,161,21768,32530,12198,4997,0,0,0,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7252,1279424,1279,10000,127,21472,16861,25292,4873,0,0,0,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,8081,1877419,1877,10000,187,21936,30846,15423,4999,0,0,0,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7773,1592165,1592,10000,159,21728,37226,8272,4997,0,0,0,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7473,1274275,1274,10000,127,21492,36240,8053,4872,0,0,0,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7949,1860583,1860,10000,186,21944,30367,15183,5002,0,0,0,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7794,1636150,1636,10000,163,21684,28778,16444,4997,0,0,0,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7446,1265781,1265,10000,126,21312,28213,16121,4873,0,0,1,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7996,1871756,1871,10000,187,21888,41742,4174,4998,0,0,2,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7786,1628005,1628,10000,162,21768,24492,20410,4999,0,0,1,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7455,1280006,1280,10000,128,21524,35901,7978,4872,0,0,0,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,8064,1891128,1891,10000,189,21812,33529,12576,4998,0,0,0,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7883,1624904,1624,10000,162,21932,42675,3879,5000,0,0,0,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,7579,1313837,1313,10000,131,21424,36683,8151,4874,0,0,0,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,0,512,1,test_routes,8153,1870653,1870,10000,187,22000,31220,15610,4999,0,0,0,
1,original-global,bird,10000,4,10,512,0,512,1,test_routes,7515,1388526,1388,10000,138,20992,37270,8282,4834,0,0,0,
2,original-global,bird,10000,4,10,512,0,512,1,test_routes,7891,1395071,1395,10000,139,21248,24761,24761,4836,0,0,1,
3,original-global,bird,10000,4,10,512,0,512,1,test_routes,7387,1403325,1403,10000,140,21120,44467,0,4835,0,0,0,
4,original-global,bird,10000,4,10,512,0,512,1,test_routes,7396,1368476,1368,10000,136,21056,24412,20343,4835,0,0,0,
5,original-global,bird,10000,4,10,512,0,512,1,test_routes,7489,1414104,1414,10000,141,20968,32283,12106,4834,0,0,0,
6,original-global,bird,10000,4,10,512,0,512,1,test_routes,7370,1409620,1409,10000,140,21156,36131,8029,4835,0,0,0,
7,original-global,bird,10000,4,10,512,0,512,1,test_routes,7479,1389486,1389,10000,138,21036,27001,19286,4834,0,0,0,
8,original-global,bird,10000,4,10,512,0,512,1,test_routes,7390,1393255,1393,10000,139,21056,39851,3985,4835,0,0,1,
9,original-global,bird,10000,4,10,512,0,512,1,test_routes,7357,1371075,1371,10000,137,21156,27923,15956,4836,0,0,2,
10,original-global,bird,10000,4,10,512,0,512,1,test_routes,7302,1380938,1380,10000,138,21088,32205,12076,4834,0,0,0,
1,linear-miss,linear,10000,4,10,512,0,512,1,test_routes,42853,35506496,35506,10000,3550,21508,80368,0,4935,0,0,1,
1,linear-global,linear,10000,4,10,512,0,512,1,test_routes,7343,1403780,1403,10000,140,20996,38493,4277,4832,0,0,0,
1,linear-hit,linear,10000,4,10,512,0,512,1,test_routes,42609,35684737,35684,10000,3568,21568,71653,7961,4934,0,0,0,
2,linear-miss,linear,10000,4,10,512,0,512,1,test_routes,42734,35573899,35573,10000,3557,21496,73370,8138,4933,0,0,2,
2,linear-global,linear,10000,4,10,512,0,512,1,test_routes,7341,1352546,1352,10000,135,21336,27621,15783,4836,0,0,1,
2,linear-hit,linear,10000,4,10,512,0,512,1,test_routes,42568,35676746,35676,10000,3567,21360,75544,3976,4932,0,0,0,
3,linear-miss,linear,10000,4,10,512,0,512,1,test_routes,42655,35687084,35687,10000,3568,21552,68614,12108,4935,0,0,1,
3,linear-global,linear,10000,4,10,512,0,512,1,test_routes,7248,1353761,1353,10000,135,21060,23474,19561,4833,0,0,1,
3,linear-hit,linear,10000,4,10,512,0,512,1,test_routes,42712,35778881,35778,10000,3577,21712,63802,15950,4936,0,0,0,
4,linear-miss,linear,10000,4,10,512,0,512,1,test_routes,42562,35691567,35691,10000,3569,21568,67285,11873,4934,0,0,0,
4,linear-global,linear,10000,4,10,512,0,512,1,test_routes,7237,1344826,1344,10000,134,21260,31300,11717,4834,0,0,0,
4,linear-hit,linear,10000,4,10,512,0,512,1,test_routes,42736,35757511,35757,10000,3575,21636,71680,7964,4935,0,0,0,
5,linear-miss,linear,10000,4,10,512,0,512,1,test_routes,42697,35627338,35627,10000,3562,21652,75653,3981,4935,0,0,0,
5,linear-global,linear,10000,4,10,512,0,512,1,test_routes,7244,1343432,1343,10000,134,21144,35337,7852,4834,0,0,0,
5,linear-hit,linear,10000,4,10,512,0,512,1,test_routes,42679,35713997,35713,10000,3571,21636,71603,7955,4936,0,0,0,
6,linear-miss,linear,10000,4,10,512,0,512,1,test_routes,42503,35508530,35508,10000,3550,21572,59476,19825,4936,0,0,0,
6,linear-global,linear,10000,4,10,512,0,512,1,test_routes,7219,1359790,1359,10000,135,21184,35132,7807,4834,0,0,0,
6,linear-hit,linear,10000,4,10,512,0,512,1,test_routes,42837,35722628,35722,10000,3572,21492,66773,12520,4935,0,0,0,
7,linear-miss,linear,10000,4,10,512,0,512,1,test_routes,42611,35663337,35663,10000,3566,21720,68638,11439,4937,0,0,0,
7,linear-global,linear,10000,4,10,512,0,512,1,test_routes,7184,1327221,1327,10000,132,21248,31834,11941,4834,0,0,1,
7,linear-hit,linear,10000,4,10,512,0,512,1,test_routes,42679,35764188,35764,10000,3576,21444,63754,15932,4933,0,0,0,
8,linear-miss,linear,10000,4,10,512,0,512,1,test_routes,42439,35630548,35630,10000,3563,21508,71669,7963,4936,0,0,0,
8,linear-global,linear,10000,4,10,512,0,512,1,test_routes,7099,1332396,1332,10000,133,21036,39124,3912,4833,0,0,0,
8,linear-hit,linear,10000,4,10,512,0,512,1,test_routes,42639,35613655,35613,10000,3561,21656,63594,15898,4936,0,0,0,
9,linear-miss,linear,10000,4,10,512,0,512,1,test_routes,43005,35989202,35989,10000,3598,21652,68003,12000,4935,0,0,4,
9,linear-global,linear,10000,4,10,512,0,512,1,test_routes,7189,1332540,1332,10000,133,21180,23365,19471,4832,0,0,0,
9,linear-hit,linear,10000,4,10,512,0,512,1,test_routes,42182,35377232,35377,10000,3537,21636,67282,11873,4936,0,0,1,
10,linear-miss,linear,10000,4,10,512,0,512,1,test_routes,42755,35698782,35698,10000,3569,21424,76052,4002,4933,0,0,0,
10,linear-global,linear,10000,4,10,512,0,512,1,test_routes,7174,1327351,1327,10000,132,21060,31205,11701,4833,0,0,0,
10,linear-hit,linear,10000,4,10,512,0,512,1,test_routes,43350,36255605,36255,10000,3625,21424,77591,4083,4932,0,0,8,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,13252,4700485,4700,10000,470,36040,61578,19243,8541,0,0,1,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,295455,220097910,220097,10000,22009,1942288,19355968,1116045,492627,0,0,78,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,304325,222287379,222287,10000,22228,1942096,19369454,1119846,492627,0,0,48,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,13845,5085368,5085,10000,508,35976,49361,32907,8540,0,0,0,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,296662,221391947,221391,10000,22139,1941820,19524251,1195811,492625,0,0,263,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,334426,233928761,233928,10000,23392,1942140,19651313,1307683,492626,0,0,125,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,13231,4620819,4620,10000,462,35956,72835,8092,8539,0,0,0,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,304894,228913341,228913,10000,22891,1942220,20258508,1219522,492625,0,0,158,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,330665,249560502,249560,10000,24956,1942156,20109848,1296076,492627,0,0,33,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,13203,4516911,4516,10000,451,36168,53212,28652,8543,0,0,0,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,332929,253324134,253324,10000,25332,1942024,20570636,1300527,492626,0,0,35,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,319899,241118463,241118,10000,24111,1942136,19848740,1187372,492625,0,0,218,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,13483,4727749,4727,10000,472,36124,59072,23628,8543,0,0,2,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,334983,248932517,248932,10000,24893,1942200,20015463,1151261,492624,0,0,210,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,314349,235150861,235150,10000,23515,1942156,19457210,1324072,492628,0,0,43,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,12849,4427455,4427,10000,442,36104,67439,15868,8540,0,0,0,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,311336,234955741,234955,10000,23495,1942260,19390567,1211894,492625,0,0,48,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,301917,224207882,224207,10000,22420,1942216,19984549,1199979,492627,0,0,104,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,13049,4490220,4490,10000,449,35976,48445,32296,8542,0,0,0,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,302851,224694609,224694,10000,22469,1942288,19988636,1259808,492627,0,0,135,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,306099,230210936,230210,10000,23021,1942152,20138540,1159942,492627,0,0,45,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,12855,4451793,4451,10000,445,35996,65511,15414,8541,0,0,0,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,304875,227124054,227124,10000,22712,1942204,19586976,1179863,492627,0,0,36,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,319841,228888276,228888,10000,22888,1942152,19769096,1171866,492627,0,0,73,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,13118,4586106,4586,10000,458,36116,52837,28450,8541,0,0,0,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,411917,312838325,312838,10000,31283,1942112,20509030,1227600,492625,0,0,106,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,312525,226984517,226984,10000,22698,1942096,19814845,1119959,492626,0,0,76,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,13783,5091695,5091,10000,509,36160,70686,11781,8542,0,0,1,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,300118,223695322,223695,10000,22369,1942304,19817436,1228212,492628,0,0,50,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,512,50,2560000,5000,test_routes,305947,225363015,225363,10000,22536,1942096,19427264,1267716,492626,0,0,48,
1,original-global,bird,10000,4,10,512,50,2560000,5000,test_routes,11020,3107734,3107,10000,310,31616,66222,8277,7460,0,0,0,
2,original-global,bird,10000,4,10,512,50,2560000,5000,test_routes,11122,3200891,3200,10000,320,31680,63378,11883,7462,0,0,0,
3,original-global,bird,10000,4,10,512,50,2560000,5000,test_routes,11970,3324924,3324,10000,332,31672,73831,8203,7462,0,0,0,
4,original-global,bird,10000,4,10,512,50,2560000,5000,test_routes,11233,3249028,3249,10000,324,31448,54281,20877,7460,0,0,0,
5,original-global,bird,10000,4,10,512,50,2560000,5000,test_routes,11238,3188505,3188,10000,318,31592,51973,23987,7461,0,0,0,
6,original-global,bird,10000,4,10,512,50,2560000,5000,test_routes,11114,3166918,3166,10000,316,31576,67974,7996,7460,0,0,1,
7,original-global,bird,10000,4,10,512,50,2560000,5000,test_routes,11705,3254306,3254,10000,325,31596,63449,19780,7460,0,0,0,
8,original-global,bird,10000,4,10,512,50,2560000,5000,test_routes,12166,3425427,3425,10000,342,31744,66231,16557,7461,0,0,1,
9,original-global,bird,10000,4,10,512,50,2560000,5000,test_routes,11642,3203868,3203,10000,320,31616,61349,20449,7460,0,0,0,
10,original-global,bird,10000,4,10,512,50,2560000,5000,test_routes,11527,3188219,3188,10000,318,31528,62242,19450,7459,0,0,1,
1,linear-global,linear,10000,4,10,512,50,2560000,5000,test_routes,11548,3531286,3531,10000,353,33840,58642,19547,8009,0,0,0,
1,linear-hit,linear,10000,4,10,512,50,2560000,5000,test_routes,302986,226287629,226287,10000,22628,1939892,20037635,1211643,492093,0,0,194,
1,linear-miss,linear,10000,4,10,512,50,2560000,5000,test_routes,298253,224198467,224198,10000,22419,1940104,19623363,1275368,492096,0,0,243,
2,linear-global,linear,10000,4,10,512,50,2560000,5000,test_routes,11674,3622149,3622,10000,362,33824,71177,7876,8010,0,0,0,
2,linear-hit,linear,10000,4,10,512,50,2560000,5000,test_routes,304026,227444824,227444,10000,22744,1939872,20250168,1255618,492095,0,0,410,
2,linear-miss,linear,10000,4,10,512,50,2560000,5000,test_routes,351671,257939248,257939,10000,25793,1939940,19838704,1300158,492095,0,0,130,
3,linear-global,linear,10000,4,10,512,50,2560000,5000,test_routes,11629,3482448,3482,10000,348,33796,59442,19804,8009,0,0,2,
3,linear-hit,linear,10000,4,10,512,50,2560000,5000,test_routes,302922,223796368,223796,10000,22379,1940036,19525258,1215529,492096,0,0,227,
3,linear-miss,linear,10000,4,10,512,50,2560000,5000,test_routes,292106,221651251,221651,10000,22165,1940184,19612588,1099377,492097,0,0,244,
