routes,path_len,providers_per_rule,prefix_rules,origin_diversity_pct,generated_prefix_rules,distinct_origins,case,wall_us_mean,wall_us_ci95,total_ns_mean,total_ns_ci95,total_us_mean,total_us_ci95,calls_mean,calls_ci95,avg_ns_mean,avg_ns_ci95,rss_kb_mean,rss_kb_ci95,user_us_mean,user_us_ci95,sys_us_mean,sys_us_ci95,minflt_mean,minflt_ci95,majflt_mean,majflt_ci95,nvcsw_mean,nvcsw_ci95,nivcsw_mean,nivcsw_ci95,delta_total_ns_pct_vs_original,delta_wall_pct_vs_original,delta_total_pct_vs_original,delta_avg_ns_pct_vs_original,delta_rss_pct_vs_original,delta_user_pct_vs_original,delta_sys_pct_vs_original
10000,4,10,384,50,1920000,5000,hybrid-global,13402.2,612.42,4632009.6,270187.63,4631.4,270.14,10000.0,0.0,462.8,27.02,36011.6,54.11,58678.4,6767.59,22735.7,7250.1,8539.2,0.56,0.0,0.0,0.0,0.0,1.8,1.61,18.52,5.43,18.52,18.58,13.94,-6.63,18.27
10000,4,10,384,50,1920000,5000,hybrid-hit,233824.5,5512.36,171976126.7,2808641.16,171975.7,2808.8,10000.0,0.0,17197.2,280.81,1465335.2,69.4,11965705.6,150179.22,880703.7,42397.15,371548.2,1.11,0.0,0.0,0.0,0.0,202.9,53.33,4300.23,1739.46,4300.83,4306.15,4536.32,18940.91,4481.56
10000,4,10,384,50,1920000,5000,hybrid-miss,235576.8,4227.17,173643127.9,2623145.87,173642.6,2623.24,10000.0,0.0,17363.9,262.41,1465357.2,57.83,11972875.9,129018.62,899461.6,39267.37,371548.8,0.56,0.0,0.0,0.0,0.0,149.1,17.35,4342.88,1753.24,4343.49,4348.86,4536.38,18952.32,4579.14
10000,4,10,384,50,1920000,5000,original-global,12711.6,986.64,3908347.9,328771.2,3907.8,328.76,10000.0,0.0,390.3,32.79,31605.6,92.15,62842.1,8084.11,19222.8,5480.65,7459.0,1.26,0.0,0.0,0.0,0.0,2.3,2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,384,50,1920000,5000,linear-global,12123.4,470.18,3802711.0,235116.21,3802.2,235.11,10000.0,0.0,379.8,23.54,33847.6,63.56,63612.4,5429.61,17499.3,7116.53,8009.6,0.9,0.0,0.0,0.0,0.0,0.7,0.68,-2.70,-4.63,-2.70,-2.69,7.09,1.23,-8.97
10000,4,10,384,50,1920000,5000,linear-hit,237136.9,6832.07,173799389.8,4605773.54,173798.9,4605.72,10000.0,0.0,17379.4,460.63,1463254.4,68.8,12108097.0,164587.53,936447.1,53147.04,371018.9,1.04,0.0,0.0,0.0,0.0,112.1,45.13,4346.88,1765.52,4347.49,4352.83,4529.73,19167.49,4771.54
10000,4,10,384,50,1920000,5000,linear-miss,236103.6,10616.4,174121170.0,6624756.71,174120.7,6624.73,10000.0,0.0,17411.6,662.33,1463284.0,64.81,12159312.5,213222.55,942335.3,84667.94,371019.0,0.67,0.0,0.0,0.0,0.0,139.0,29.46,4355.11,1757.39,4355.72,4361.08,4529.83,19248.99,4802.18
10000,4,10,384,50,1920000,5000,trie-global,13437.1,975.57,5012809.1,437382.54,5012.4,437.36,10000.0,0.0,500.9,43.68,35627.6,64.86,59630.0,7293.4,22508.1,6804.86,8462.5,1.08,0.0,0.0,0.0,0.0,0.9,0.41,28.26,5.71,28.27,28.34,12.73,-5.11,17.09
10000,4,10,384,50,1920000,5000,trie-hit,689705.1,3754.69,611073190.8,3467193.39,611072.8,3467.19,10000.0,0.0,61106.9,346.69,1856248.4,43.07,12267775.2,151506.17,1044892.6,41636.14,469276.5,0.61,0.0,0.0,0.0,0.0,121.0,34.83,15535.08,5325.79,15537.26,15556.39,5773.16,19421.59,5335.69
10000,4,10,384,50,1920000,5000,trie-miss,690466.2,8769.75,609094780.3,8829060.01,609094.4,8829.13,10000.0,0.0,60909.0,882.88,1856277.2,47.92,12331200.6,343848.62,1100313.9,40342.28,469276.8,1.0,0.0,0.0,0.0,0.0,123.8,49.94,15484.46,5331.78,15486.63,15505.69,5773.25,19522.52,5624.00
10000,4,10,512,0,512,1,hybrid-global,7437.9,122.69,1287038.6,18492.71,1286.6,18.5,10000.0,0.0,128.2,1.81,21430.4,65.0,30579.3,4357.88,12957.5,3967.0,4872.8,0.56,0.0,0.0,0.0,0.0,0.3,0.35,-7.50,-0.26,-7.51,-7.50,1.63,-6.29,3.81
10000,4,10,512,0,512,1,hybrid-hit,7987.4,84.44,1877134.0,11556.68,1876.6,11.66,10000.0,0.0,187.4,1.13,21874.4,54.68,31590.5,3443.78,13984.8,3435.88,4999.3,0.83,0.0,0.0,0.0,0.0,0.4,0.5,34.91,7.10,34.91,35.21,3.73,-3.19,12.04
10000,4,10,512,0,512,1,hybrid-miss,7711.1,79.89,1615124.9,15352.8,1614.8,15.41,10000.0,0.0,161.1,1.45,21800.8,67.92,33675.1,4477.6,11326.8,4142.46,4998.4,0.84,0.0,0.0,0.0,0.0,0.2,0.3,16.08,3.40,16.09,16.23,3.38,3.20,-9.26
10000,4,10,512,0,512,1,original-global,7457.6,118.72,1391387.6,10839.14,1391.0,10.87,10000.0,0.0,138.6,1.08,21087.6,60.43,32630.4,4825.85,12482.4,5523.83,4834.8,0.56,0.0,0.0,0.0,0.0,0.4,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,512,0,512,1,linear-global,7227.8,53.22,1347764.3,16303.32,1347.2,16.2,10000.0,0.0,134.3,1.65,21150.4,79.55,31688.5,3993.11,11402.2,4016.37,4833.5,0.84,0.0,0.0,0.0,0.0,0.3,0.35,-3.14,-3.08,-3.15,-3.10,0.30,-2.89,-8.65
10000,4,10,512,0,512,1,linear-hit,42699.1,205.29,35734518.0,155175.35,35733.9,155.14,10000.0,0.0,3572.9,15.52,21556.4,84.69,69327.6,3602.1,10411.2,3349.4,4934.5,1.18,0.0,0.0,0.0,0.0,0.9,1.8,2468.26,472.56,2468.94,2477.85,2.22,112.46,-16.59
10000,4,10,512,0,512,1,linear-miss,42681.4,119.95,35657678.3,97560.58,35657.2,97.64,10000.0,0.0,3565.2,9.71,21565.2,63.32,70912.8,4183.03,9132.9,4010.08,4934.9,0.92,0.0,0.0,0.0,0.0,0.8,0.94,2462.74,472.32,2463.42,2472.29,2.26,117.32,-26.83
10000,4,10,512,0,512,1,trie-global,7412.3,53.02,1428058.4,14436.09,1427.5,14.49,10000.0,0.0,142.4,1.52,21406.4,71.69,32410.2,2469.86,10957.3,2439.67,4876.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,2.64,-0.61,2.62,2.74,1.51,-0.67,-12.22
10000,4,10,512,0,512,1,trie-hit,7973.5,101.93,1974929.9,18726.09,1974.3,18.59,10000.0,0.0,196.9,1.92,21890.4,103.01,31811.0,2360.38,13469.2,2215.0,5002.0,0.67,0.0,0.0,0.0,0.0,0.1,0.23,41.94,6.92,41.93,42.06,3.81,-2.51,7.91
10000,4,10,512,0,512,1,trie-miss,7691.8,60.44,1724621.2,14653.26,1724.1,14.57,10000.0,0.0,172.0,1.43,21869.6,87.23,36706.2,4709.86,8427.0,4377.39,5002.1,0.86,0.0,0.0,0.0,0.0,0.4,0.37,23.95,3.14,23.95,24.10,3.71,12.49,-32.49
10000,4,10,512,50,2560000,5000,hybrid-global,13266.8,246.27,4669860.1,172973.22,4669.3,172.98,10000.0,0.0,466.6,17.31,36061.6,58.52,60097.6,6362.19,21633.1,6301.94,8541.2,0.94,0.0,0.0,0.0,0.0,0.4,0.5,44.53,15.63,44.54,44.68,14.09,-4.75,37.39
10000,4,10,512,50,2560000,5000,hybrid-hit,319602.0,25241.91,239596790.0,20116003.71,239596.3,20116.08,10000.0,0.0,23959.2,2011.53,1942172.0,108.11,19901747.1,317382.65,1209054.3,37541.4,492625.9,0.92,0.0,0.0,0.0,0.0,111.9,56.37,7315.60,2685.52,7316.92,7329.21,6044.79,31443.51,7578.53
10000,4,10,512,50,2560000,5000,hybrid-miss,314999.3,7990.45,231770059.2,6040369.44,231769.5,6040.34,10000.0,0.0,23176.5,604.12,1942139.6,26.55,19757085.9,198593.22,1215451.1,55307.35,492626.6,0.6,0.0,0.0,0.0,0.0,81.3,40.28,7073.36,2645.40,7074.64,7086.51,6044.69,31214.23,7619.16
10000,4,10,512,50,2560000,5000,original-global,11473.7,280.37,3230982.0,64010.78,3230.4,64.06,10000.0,0.0,322.5,6.44,31606.8,59.04,63093.0,4549.35,15745.9,4361.99,7460.5,0.7,0.0,0.0,0.0,0.0,0.3,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,512,50,2560000,5000,linear-global,11657.4,148.86,3547400.5,78032.54,3547.0,78.13,10000.0,0.0,354.4,7.9,33803.6,52.47,59295.5,5234.1,20457.6,5011.38,8009.1,0.63,0.0,0.0,0.1,0.23,1.1,0.79,9.79,1.60,9.80,9.89,6.95,-6.02,29.92
10000,4,10,512,50,2560000,5000,linear-hit,318445.1,32511.23,239154658.8,26246393.23,239154.0,26246.38,10000.0,0.0,23914.9,2624.58,1940038.4,73.57,19922550.7,400067.06,1219387.3,46403.95,492095.7,0.76,0.0,0.0,0.0,0.0,256.7,41.23,7301.92,2675.44,7303.23,7315.47,6038.04,31476.48,7644.16
10000,4,10,512,50,2560000,5000,linear-miss,321281.2,33661.84,242574012.2,27178024.21,242573.6,27178.0,10000.0,0.0,24256.9,2717.8,1940042.0,92.97,20049993.3,591744.8,1226361.0,70861.74,492095.4,0.9,0.0,0.0,0.0,0.0,218.8,52.5,7407.75,2700.15,7409.09,7421.52,6038.05,31678.48,7688.45
10000,4,10,512,50,2560000,5000,trie-global,13284.6,565.7,4937736.3,300307.17,4937.3,300.26,10000.0,0.0,493.1,29.99,35651.2,78.97,59891.7,7984.55,22799.3,7419.21,8463.4,1.23,0.0,0.0,0.0,0.0,0.6,0.6,52.82,15.78,52.84,52.90,12.80,-5.07,44.80
10000,4,10,512,50,2560000,5000,trie-hit,995366.2,127177.71,881913830.1,115211942.42,881913.4,115211.9,10000.0,0.0,88190.9,11521.31,2453108.8,66.29,21331957.6,1899228.6,1644436.2,218079.54,620353.1,0.63,0.0,0.0,0.2,0.3,132.9,77.98,27195.54,8575.20,27200.44,27246.02,7661.33,33710.34,10343.58
10000,4,10,512,50,2560000,5000,trie-miss,918344.9,20448.82,807551228.2,15445254.56,807550.7,15445.23,10000.0,0.0,80754.5,1544.51,2453131.2,64.63,20390681.4,336722.56,1585817.4,116909.18,620353.2,0.81,0.0,0.0,0.0,0.0,180.8,66.45,24893.99,7903.91,24898.47,24940.16,7661.40,32218.45,9971.30
10000,4,10,768,0,768,1,hybrid-global,7608.0,161.62,1295044.6,23672.04,1294.6,23.75,10000.0,0.0,128.8,2.43,21450.8,79.33,33174.2,6050.48,11286.5,5994.86,4873.6,0.9,0.0,0.0,0.0,0.0,0.7,0.48,-6.55,2.87,-6.55,-6.60,1.64,-2.08,7.88
10000,4,10,768,0,768,1,hybrid-hit,8232.6,67.39,1958415.7,19048.06,1957.9,19.02,10000.0,0.0,195.5,1.88,22064.4,44.91,31529.1,4805.24,15548.1,4790.63,5063.0,0.89,0.0,0.0,0.0,0.0,0.9,0.92,41.31,11.31,41.33,41.77,4.55,-6.94,48.62
10000,4,10,768,0,768,1,hybrid-miss,7904.3,43.83,1684911.6,14964.21,1684.5,15.05,10000.0,0.0,167.9,1.56,22100.0,58.79,30984.0,3411.69,15549.9,3433.67,5063.6,0.84,0.0,0.0,0.0,0.0,2.3,1.82,21.58,6.88,21.60,21.75,4.72,-8.55,48.63
10000,4,10,768,0,768,1,original-global,7395.8,135.58,1385871.3,9399.06,1385.3,9.35,10000.0,0.0,137.9,0.92,21104.4,100.5,33879.6,3649.39,10461.9,3856.68,4833.8,1.16,0.0,0.0,0.0,0.0,0.2,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,768,0,768,1,linear-global,7286.4,54.34,1356802.3,20141.11,1356.4,20.05,10000.0,0.0,135.3,2.05,21144.0,83.35,30383.7,2915.95,13171.1,2954.83,4834.1,1.33,0.0,0.0,0.0,0.0,0.6,0.9,-2.10,-1.48,-2.09,-1.89,0.19,-10.32,25.90
10000,4,10,768,0,768,1,linear-hit,58766.7,135.91,51785060.7,138779.86,51784.6,138.77,10000.0,0.0,5178.1,13.86,21789.6,80.67,83055.5,5125.4,13981.1,4831.92,4983.8,0.81,0.0,0.0,0.0,0.0,0.8,1.16,3636.64,694.60,3638.15,3654.97,3.25,145.15,33.64
10000,4,10,768,0,768,1,linear-miss,58929.4,216.93,51854288.7,166164.13,51853.7,166.17,10000.0,0.0,5185.0,16.68,21729.6,90.66,84224.0,6252.84,13190.9,6306.42,4984.0,1.07,0.0,0.0,0.0,0.0,0.8,0.88,3641.64,696.80,3643.14,3659.97,2.96,148.60,26.09
10000,4,10,768,0,768,1,trie-global,7464.7,58.3,1409212.3,7550.97,1408.7,7.59,10000.0,0.0,140.5,0.7,21441.6,79.73,29814.1,5297.3,14264.7,5474.73,4874.2,1.21,0.0,0.0,0.0,0.0,0.3,0.48,1.68,0.93,1.69,1.89,1.60,-12.00,36.35
10000,4,10,768,0,768,1,trie-hit,8108.4,24.36,2048688.4,23704.12,2048.2,23.7,10000.0,0.0,204.5,2.29,22106.8,45.0,35323.2,3526.7,11344.5,3493.34,5063.6,0.6,0.0,0.0,0.0,0.0,0.3,0.35,47.83,9.64,47.85,48.30,4.75,4.26,8.44
10000,4,10,768,0,768,1,trie-miss,8022.8,169.8,1801494.2,17170.88,1800.9,17.18,10000.0,0.0,179.5,1.69,22088.8,53.29,36481.2,5053.57,10750.9,4930.37,5063.2,0.88,0.0,0.0,0.0,0.0,0.4,0.5,29.99,8.48,30.00,30.17,4.66,7.68,2.76
10000,4,10,768,50,3840000,5000,hybrid-global,13546.2,367.35,4685179.6,146262.06,4684.6,146.24,10000.0,0.0,468.0,14.59,36061.2,56.26,60233.4,5684.43,24064.1,5944.15,8539.3,0.59,0.0,0.0,0.0,0.0,0.5,0.38,42.61,18.69,42.61,42.73,13.98,-0.93,17.86
10000,4,10,768,50,3840000,5000,hybrid-hit,456667.0,21844.9,334916058.4,16456121.33,334915.7,16456.09,10000.0,0.0,33491.1,1645.63,2895242.8,116.18,41074764.6,198406.08,1895075.8,130363.57,734650.3,1.01,0.0,0.0,0.0,0.0,331.5,176.88,10094.65,3901.36,10095.61,10113.82,9050.92,67457.51,9181.44
10000,4,10,768,50,3840000,5000,hybrid-miss,441444.1,21431.06,327867048.2,15767544.68,327866.5,15767.54,10000.0,0.0,32786.1,1576.84,2895334.8,66.59,40790306.8,487342.38,1947345.5,189191.79,734650.5,0.7,0.0,0.0,0.0,0.0,322.4,130.73,9880.08,3767.97,9881.02,9898.81,9051.22,66989.65,9437.44
10000,4,10,768,50,3840000,5000,original-global,11412.8,217.96,3285214.0,121006.6,3284.9,121.01,10000.0,0.0,327.9,12.16,31638.8,41.7,60799.7,10259.06,20417.9,4475.48,7461.1,0.86,0.0,0.0,0.0,0.0,0.7,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,768,50,3840000,5000,linear-global,11983.3,294.91,3740609.0,204026.06,3740.2,204.0,10000.0,0.0,373.6,20.54,33797.6,81.21,57217.1,7515.51,23420.0,7210.0,8010.9,0.86,0.0,0.0,0.0,0.0,1.3,2.21,13.86,5.00,13.86,13.94,6.82,-5.89,14.70
10000,4,10,768,50,3840000,5000,linear-hit,454514.8,18699.33,335033576.3,11036976.67,335033.1,11037.0,10000.0,0.0,33502.9,1103.7,2893018.8,88.15,42406343.3,1658228.26,1834233.2,107290.9,734123.3,1.01,0.0,0.0,0.0,0.0,532.0,117.72,10098.23,3882.50,10099.19,10117.41,9043.90,69647.62,8883.46
10000,4,10,768,50,3840000,5000,linear-miss,462635.5,18397.12,343374181.1,13709532.54,343373.6,13709.49,10000.0,0.0,34336.8,1371.02,2893044.4,96.21,41751072.7,601301.05,1867315.4,109469.66,734123.6,0.84,0.0,0.0,0.0,0.0,597.7,59.48,10352.11,3953.65,10353.09,10371.73,9043.98,68569.87,9045.48
10000,4,10,768,50,3840000,5000,trie-global,13830.7,749.0,5150739.8,324048.37,5150.2,324.04,10000.0,0.0,514.6,32.38,35548.0,49.36,63007.4,4187.09,23140.9,3327.44,8458.8,0.74,0.0,0.0,0.0,0.0,0.5,0.51,56.79,21.19,56.78,56.94,12.36,3.63,13.34
10000,4,10,768,50,3840000,5000,trie-hit,1414586.1,67734.07,1255387072.5,63411115.13,1255386.6,63411.11,10000.0,0.0,125538.2,6341.03,3656128.4,107.51,42781820.3,1097557.56,2470179.8,136403.68,924873.1,0.86,0.0,0.0,0.0,0.0,416.4,96.83,38113.25,12294.73,38116.89,38185.51,11455.84,70265.18,11998.11
10000,4,10,768,50,3840000,5000,trie-miss,1452924.4,113264.79,1286856429.7,98442446.99,1286856.0,98442.49,10000.0,0.0,128685.3,9844.17,3656070.0,116.79,42693701.6,613609.2,2558023.8,246740.29,924873.7,0.68,0.0,0.0,0.0,0.0,443.9,85.76,39071.16,12630.66,39074.89,39145.29,11455.65,70120.25,12428.34
10000,4,10,1024,0,1024,1,hybrid-global,7499.2,98.55,1277665.3,18067.7,1277.2,18.0,10000.0,0.0,127.2,1.81,21439.6,72.47,35814.2,3850.99,8689.2,3861.72,4874.9,1.28,0.0,0.0,0.0,0.0,0.3,0.35,-8.54,1.12,-8.54,-8.55,1.46,10.00,-25.75
10000,4,10,1024,0,1024,1,hybrid-hit,8150.0,67.14,2014698.3,24309.51,2014.1,24.36,10000.0,0.0,201.0,2.5,22405.2,76.96,36108.0,2849.54,11085.0,2859.65,5129.1,0.86,0.0,0.0,0.0,0.0,0.4,0.6,44.22,9.90,44.22,44.50,6.03,10.91,-5.27
10000,4,10,1024,0,1024,1,hybrid-miss,7938.9,115.51,1741099.0,19484.51,1740.5,19.44,10000.0,0.0,173.6,1.97,22358.8,57.19,34283.9,4490.05,13670.3,4225.27,5128.6,0.37,0.0,0.0,0.0,0.0,0.6,0.9,24.63,7.05,24.63,24.80,5.81,5.30,16.82
10000,4,10,1024,0,1024,1,original-global,7415.9,83.88,1396997.7,16481.22,1396.5,16.44,10000.0,0.0,139.1,1.77,21130.8,67.83,32557.0,3992.76,11701.9,4192.58,4833.0,0.83,0.0,0.0,0.0,0.0,0.5,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,1024,0,1024,1,linear-global,7525.4,216.73,1394945.2,44320.68,1394.5,44.4,10000.0,0.0,139.1,4.57,21126.4,53.72,32253.0,3951.98,12675.2,4180.29,4834.4,0.84,0.0,0.0,0.0,0.0,0.5,0.38,-0.15,1.48,-0.14,0.00,-0.02,-0.93,8.32
10000,4,10,1024,0,1024,1,linear-hit,80572.5,7088.68,72898093.3,6578111.98,72897.7,6578.11,10000.0,0.0,7289.6,657.84,21986.0,71.46,112922.1,12577.28,10789.7,3811.06,5038.1,1.24,0.0,0.0,0.0,0.0,0.8,0.81,5118.20,986.48,5120.03,5140.55,4.05,246.84,-7.80
10000,4,10,1024,0,1024,1,linear-miss,76944.5,1033.2,69413884.8,850660.97,69413.6,850.67,10000.0,0.0,6940.7,85.07,22054.8,60.26,108890.9,5110.61,8037.2,4316.35,5038.1,1.14,0.0,0.0,0.0,0.0,4.5,3.96,4868.79,937.56,4870.54,4889.72,4.37,234.46,-31.32
10000,4,10,1024,0,1024,1,trie-global,7406.6,52.67,1419592.2,16438.57,1419.1,16.38,10000.0,0.0,141.4,1.69,21423.6,77.11,33977.1,3882.84,9230.7,3876.0,4875.3,1.07,0.0,0.0,0.0,0.0,0.1,0.23,1.62,-0.13,1.62,1.65,1.39,4.36,-21.12
10000,4,10,1024,0,1024,1,trie-hit,8154.0,88.13,2116889.1,27814.37,2116.3,27.86,10000.0,0.0,211.2,2.78,22384.0,76.83,35420.2,1942.25,11768.3,2022.48,5130.1,0.71,0.0,0.0,0.0,0.0,0.3,0.48,51.53,9.95,51.54,51.83,5.93,8.79,0.57
10000,4,10,1024,0,1024,1,trie-miss,7941.9,86.96,1860590.8,18472.0,1860.3,18.47,10000.0,0.0,185.5,1.85,22405.2,41.75,36756.1,5207.8,11039.7,4525.02,5130.1,0.71,0.0,0.0,0.0,0.0,0.5,0.51,33.18,7.09,33.21,33.36,6.03,12.90,-5.66
10000,4,10,1024,50,5120000,5000,hybrid-global,13581.9,526.59,4793163.1,270694.48,4792.8,270.78,10000.0,0.0,478.8,27.04,36015.6,76.9,58661.4,4987.33,25133.4,5221.27,8540.8,0.66,0.0,0.0,0.0,0.0,1.0,0.48,43.45,17.09,43.46,43.53,14.02,-1.38,47.15
10000,4,10,1024,50,5120000,5000,hybrid-hit,615426.6,39661.5,457804461.1,32768750.02,457804.0,32768.81,10000.0,0.0,45779.8,3276.83,3848908.8,99.48,70924727.8,820529.41,2537924.3,131684.02,976843.0,0.75,0.0,0.0,0.0,0.0,882.1,80.78,13601.55,5205.81,13603.42,13622.96,12085.18,119140.10,14758.61
10000,4,10,1024,50,5120000,5000,hybrid-miss,618277.2,24180.44,459095533.7,22548584.81,459095.0,22548.62,10000.0,0.0,45909.1,2254.91,3848909.2,82.77,70920488.8,1875665.77,2445559.9,59261.09,976842.5,0.7,0.0,0.0,0.0,0.0,886.1,90.75,13640.19,5230.39,13642.07,13661.72,12085.18,119132.97,14217.85
10000,4,10,1024,50,5120000,5000,original-global,11599.1,580.96,3341260.4,200272.58,3340.8,200.16,10000.0,0.0,333.6,20.07,31586.8,81.81,59480.6,2157.95,17080.5,2758.98,7458.2,1.16,0.0,0.0,0.0,0.0,0.2,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,1024,50,5120000,5000,linear-global,11630.0,88.93,3566167.1,60902.6,3565.7,60.84,10000.0,0.0,356.1,6.08,33776.4,44.13,58187.4,5863.94,21379.9,5596.89,8009.5,0.61,0.0,0.0,0.0,0.0,1.1,0.63,6.73,0.27,6.73,6.74,6.93,-2.17,25.17
10000,4,10,1024,50,5120000,5000,linear-hit,611800.1,58577.01,452403767.3,48819778.88,452403.2,48819.81,10000.0,0.0,45239.8,4881.91,3846669.2,97.36,70025333.5,1478745.73,2595872.8,157856.08,976310.6,0.97,0.0,0.0,0.0,0.0,683.3,181.9,13439.91,5174.55,13441.76,13461.09,12078.09,117628.02,15097.87
10000,4,10,1024,50,5120000,5000,linear-miss,593824.5,22314.83,438529263.9,21940833.82,438528.7,21940.81,10000.0,0.0,43852.4,2194.08,3846724.0,93.12,70071597.3,951617.44,2547032.9,128160.3,976310.7,0.76,0.0,0.0,0.0,0.0,701.9,195.46,13024.67,5019.57,13026.46,13045.20,12078.26,117705.80,14811.93
10000,4,10,1024,50,5120000,5000,trie-global,12950.3,203.24,4772091.1,128561.51,4771.7,128.73,10000.0,0.0,476.8,12.94,35641.2,81.07,63714.9,5494.9,17287.3,5366.4,8461.3,1.17,0.0,0.0,0.0,0.0,0.8,0.66,42.82,11.65,42.83,42.93,12.84,7.12,1.21
10000,4,10,1024,50,5120000,5000,trie-hit,1797433.6,50913.32,1593004057.7,51628165.08,1593003.7,51628.21,10000.0,0.0,159299.8,5162.76,4849674.8,94.3,70012466.1,737055.73,3181336.5,141626.1,1227064.6,0.5,0.0,0.0,0.1,0.23,729.4,252.26,47576.74,15396.32,47583.30,47651.74,15253.49,117606.39,18525.55
10000,4,10,1024,50,5120000,5000,trie-miss,1783969.7,35747.24,1576380122.7,34511605.1,1576379.8,34511.47,10000.0,0.0,157637.7,3451.18,4849611.2,80.29,70314666.3,836701.55,3040459.6,67369.43,1227064.5,0.7,0.0,0.0,0.0,0.0,724.9,312.45,47079.21,15280.24,47085.70,47153.51,15253.28,118114.45,17700.76
